audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile28514_q1_LP_20251122_095026.mp3,Semal,28514,pre,Come on. We can do it together.,Come on we can do eat together,Come on we can do it together,6,7,14.0,7,7
grade1_profile28509_q1_QK_20251122_095622.mp3,Salman,28509,post,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,8.0,3,7
grade1_profile28403_q1_LP_20251122_095026.mp3,Salman,28403,pre,Come on. We can do it together.,Come on Come on. we can do it gether.,Come on come on we can do it together,6,7,10.0,3,7
grade1_profile28359_q3_QK_20251122_101834.mp3,Rukhshan,28359,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This iiss. This is Zaraa. She loves to draw.,This is this is zara he loves loves to draw loves,5,15,9.0,2,7
grade1_profile28456_q1_QK_20251122_095622.mp3,Semal,28456,post,Come on. We can do it together.,Come on we can do it too gether,Come on we can do it together,6,7,14.0,7,7
grade1_profile28431_q1_LP_20251122_095026.mp3,Semal,28431,pre,Come on. We can do it together.,Come on we can two eat the together,Come on we can do it together,5,7,12.0,5,7
grade1_profile28450_q1_LP_20251122_095026.mp3,Semal,28450,pre,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,14.0,7,7
grade1_profile28468_q1_QK_20251122_095622.mp3,Rukhshan,28468,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28431_q1_QK_20251122_095622.mp3,Rukhshan,28431,post,Come on. We can do it together.,Come ooonn. Come on. Wee caannn dooo ittt twogether,Come on come on we can do it it it together,2,7,8.0,1,7
grade1_profile28423_q1_LP_20251122_095026.mp3,Rukhshan,28423,pre,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,14.0,7,7
grade1_profile28349_q1_QK_20251122_095622.mp3,Semal,28349,post,Come on. We can do it together.,Come on. We can do eat two gether.,Come on we can do it together,5,7,13.0,6,7
grade1_profile30684_q1_QK_20251122_095622.mp3,Semal,30684,post,Come on. We can do it together.,Come oven. We can do it too gether.,Come on we can do it together,5,7,13.0,6,7
grade1_profile28466_q1_QK_20251122_095622.mp3,Semal,28466,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile28401_q1_QK_20251122_095622.mp3,Semal,28401,post,Come on. We can do it together.,Come own. We can do it to gather.,Come on we can do it together,5,7,13.0,6,7
grade1_profile28392_q3_LP_20251122_101304.mp3,Semal,28392,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw.,This is zara she loves to draw,6,15,14.0,7,7
grade1_profile31203_q1_QK_20251122_095622.mp3,Semal,31203,post,Come on. We can do it together.,Come on we can do eat together,Come on we can do it together,6,7,14.0,7,7
grade1_profile28376_q1_QK_20251122_095622.mp3,Semal,28376,post,Come on. We can do it together.,Come on we can do it to gather,Come on we can do it together,6,7,14.0,7,7
grade1_profile28431_q1_QK_20251122_095622.mp3,Salman,28431,post,Come on. We can do it together.,come on. we can do it together.,Come on come on we can do it it it together,7,7,8.0,1,7
grade1_profile28403_q1_QK_20251122_095622.mp3,Salman,28403,post,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,12.0,6,7
grade1_profile28350_q1_QK_20251122_095622.mp3,Salman,28350,post,Come on. We can do it together.,Come on. we can do it gether.,Come on we can do it together,6,7,11.0,5,7
grade1_profile28429_q1_LP_20251122_095026.mp3,Salman,28429,pre,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile28441_q1_LP_20251122_095026.mp3,Salman,28441,pre,Come on. We can do it together.,Come on. we can two each together.,Come on we can do it together,5,7,7.0,1,7
grade1_profile28390_q1_QK_20251122_095622.mp3,Salman,28390,post,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28468_q1_QK_20251122_095622.mp3,Salman,28468,post,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile31361_q1_QK_20251122_095622.mp3,Salman,31361,post,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,9.0,3,7
grade1_profile30840_q1_QK_20251122_095622.mp3,Salman,30840,post,Come on. We can do it together.,Come on. we can do it together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28444_q1_LP_20251122_095026.mp3,Salman,28444,pre,Come on. We can do it together.,Come on on. we can do it tagether.,Come on on we can do do it together,6,7,11.0,4,7
grade1_profile31204_q1_LP_20251122_095026.mp3,Salman,31204,pre,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,11.0,5,7
grade1_profile28473_q1_LP_20251122_095026.mp3,Salman,28473,pre,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile28421_q1_LP_20251122_095026.mp3,Salman,28421,pre,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,10.0,4,7
grade1_profile28388_q3_LP_20251122_101304.mp3,Rukhshan,28388,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw.,This is zara she loves to draw,7,15,14.0,7,7
grade1_profile28381_q1_LP_20251122_095026.mp3,Salman,28381,pre,Come on. We can do it together.,come on come on. we can do it gether.,Come on come on we can do it together together,6,7,12.0,6,7
grade1_profile28395_q3_LP_20251122_101304.mp3,Rukhshan,28395,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draa. This is Faiz. He loves to build things.,This is zara she loves to draw,14,15,10.0,3,7
grade1_profile31205_q1_QK_20251122_095622.mp3,Salman,31205,post,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,10.0,4,7
grade1_profile28425_q1_QK_20251122_095622.mp3,Salman,28425,post,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile28516_q1_LP_20251122_095026.mp3,Salman,28516,pre,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,7.0,1,7
grade1_profile28398_q1_LP_20251122_095026.mp3,Salman,28398,pre,Come on. We can do it together.,come on. we can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28352_q1_LP_20251122_095026.mp3,Rukhshan,28352,pre,Come on. We can do it together.,Come on. We can do eet togather.,Come on we can do it together,5,7,13.0,6,7
grade1_profile30589_q1_QK_20251122_095622.mp3,Rukhshan,30589,post,Come on. We can do it together.,on. We can do it together.,Come on we can do it together,6,7,11.0,5,7
grade1_profile28432_q1_LP_20251122_095026.mp3,Rukhshan,28432,pre,Come on. We can do it together.,Come on. Vi can do it together.,Come on we can do it together,6,7,14.0,7,7
grade1_profile28510_q1_QK_20251122_095622.mp3,Rukhshan,28510,post,Come on. We can do it together.,Come on. Vi can do it together.,Come on we can do it together,6,7,12.0,6,7
grade1_profile28387_q1_QK_20251122_095622.mp3,Rukhshan,28387,post,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,14.0,7,7
grade1_profile28385_q1_QK_20251122_095622.mp3,Rukhshan,28385,post,Come on. We can do it together.,Come oon. We can do it geth togethe,Come on we can do it together,5,7,12.0,6,7
grade1_profile30630_q1_QK_20251122_095622.mp3,Rukhshan,30630,post,Come on. We can do it together.,Come onnnn. We cannn do itt togather.,Come on we can do it together,3,7,9.0,3,7
grade1_profile30575_q1_QK_20251122_095622.mp3,Rukhshan,30575,post,Come on. We can do it together.,"Come awn. We can do et togather,",Come on we can do it together,4,7,10.0,4,7
grade1_profile28382_q1_LP_20251122_095026.mp3,Semal,28382,pre,Come on. We can do it together.,Come on we can to eat together,Come on we can do it together,5,7,13.0,6,7
grade1_profile31184_q1_QK_20251122_095622.mp3,Semal,31184,post,Come on. We can do it together.,Come on we can do it to gather,Come on we can do it together,6,7,12.0,5,7
grade1_profile31361_q1_LP_20251122_095026.mp3,Semal,31361,pre,Come on. We can do it together.,Come on. We can do it to gather. ,Come on we can do it together,6,7,11.0,5,7
grade1_profile28444_q1_QK_20251122_095622.mp3,Rukhshan,28444,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,9.0,2,7
grade1_profile28375_q1_LP_20251122_095026.mp3,Rukhshan,28375,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28451_q1_QK_20251122_095622.mp3,Rukhshan,28451,post,Come on. We can do it together.,Come on. We can do it togeth,Come on we can do it together,6,7,12.0,6,7
grade1_profile28438_q1_LP_20251122_095026.mp3,Rukhshan,28438,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile30823_q1_LP_20251122_095026.mp3,Rukhshan,30823,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,10.0,4,7
grade1_profile28498_q1_LP_20251122_095026.mp3,Rukhshan,28498,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile31284_q1_LP_20251122_095026.mp3,Rukhshan,31284,pre,Come on. We can do it together.,Come on. We can do eet twogether.,Come on we can do it together,5,7,12.0,5,7
grade1_profile28362_q1_LP_20251122_095026.mp3,Rukhshan,28362,pre,Come on. We can do it together.,Come on. We can do it two-do-gether,Come on we can do it do do together,6,7,13.0,6,7
grade1_profile31206_q1_QK_20251122_095622.mp3,Rukhshan,31206,post,Come on. We can do it together.,Come-h o-hn. We can do eet twogatha,Come on we can do it together,3,7,13.0,6,7
grade1_profile28347_q1_LP_20251122_095026.mp3,Semal,28347,pre,Come on. We can do it together.,Come on. We can do it togeth. ,Come on we can do it together,6,7,13.0,6,7
grade1_profile28457_q1_LP_20251122_095026.mp3,Rukhshan,28457,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28469_q1_QK_20251122_095622.mp3,Rukhshan,28469,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28474_q1_LP_20251122_095026.mp3,Rukhshan,28474,pre,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,10.0,3,7
grade1_profile30665_q1_QK_20251122_095622.mp3,Rukhshan,30665,post,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,10.0,4,7
grade1_profile28451_q1_LP_20251122_095026.mp3,Rukhshan,28451,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile31205_q1_LP_20251122_095026.mp3,Semal,31205,pre,Come on. We can do it together.,Com on. We can do it together. ,Come on we can do it together,6,7,14.0,7,7
grade1_profile28382_q1_QK_20251122_095622.mp3,Rukhshan,28382,post,Come on. We can do it together.,Come oon. We can do eet togather.,Come on we can do it together,4,7,14.0,7,7
grade1_profile30840_q1_LP_20251122_095026.mp3,Semal,30840,pre,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,13.0,6,7
grade1_profile28514_q1_QK_20251122_095622.mp3,Semal,28514,post,Come on. We can do it together.,Come on. We can do eat together. ,Come on we can do it together,6,7,14.0,7,7
grade1_profile28432_q1_LP_20251122_095026.mp3,Semal,28432,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28355_q1_QK_20251122_095622.mp3,Semal,28355,post,Come on. We can do it together.,On. We can do it gather.,Come on we can do it together,5,7,11.0,5,7
grade1_profile28519_q1_QK_20251122_095622.mp3,Rukhshan,28519,post,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,13.0,6,7
grade1_profile30569_q1_QK_20251122_095622.mp3,Rukhshan,30569,post,Come on. We can do it together.,Come on. We can do eet together.,Come on we can do it together,6,7,10.0,4,7
grade1_profile28519_q1_LP_20251122_095026.mp3,Rukhshan,28519,pre,Come on. We can do it together.,Come on. We can do it togader.,Come on we can do it together,6,7,13.0,6,7
grade1_profile28475_q1_QK_20251122_095622.mp3,Rukhshan,28475,post,Come on. We can do it together.,Come on. We can do it togather.,Come on we can do it together,6,7,14.0,7,7
grade1_profile28512_q1_LP_20251122_095026.mp3,Rukhshan,28512,pre,Come on. We can do it together.,Come on. We can do it togaatherr.,Come on we can do it together,6,7,13.0,6,7
grade1_profile28471_q1_LP_20251122_095026.mp3,Rukhshan,28471,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30586_q1_QK_20251122_095622.mp3,Rukhshan,30586,post,Come on. We can do it together.,Come on. We can do it together.,On come on we can do it together we can do it do it together together,7,7,14.0,7,7
grade1_profile30472_q1_QK_20251122_095622.mp3,Dania,30472,post,Come on. We can do it together.,parent recording ,Come on we can do it together,0,7,14.0,7,7
grade1_profile28432_q1_QK_20251122_095622.mp3,Amna,28432,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,11.0,5,7
grade1_profile28465_q1_QK_20251122_095622.mp3,Dania,28465,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,13.0,6,7
grade1_profile28498_q1_QK_20251122_095622.mp3,Dania,28498,post,Come on. We can do it together.,Come on. We can do it toget.,Come on we can do it together,6,7,11.0,5,7
grade1_profile28401_q1_QK_20251122_095622.mp3,Amna,28401,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28423_q1_QK_20251122_095622.mp3,Amna,28423,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,6,7
grade1_profile28349_q1_QK_20251122_095622.mp3,Dania,28349,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,13.0,6,7
grade1_profile28345_q1_QK_20251122_095622.mp3,Dania,28345,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,14.0,7,7
grade1_profile28471_q1_QK_20251122_095622.mp3,Dania,28471,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,14.0,7,7
grade1_profile28443_q1_QK_20251122_095622.mp3,Rehma,28443,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30544_q1_LP_20251122_095026.mp3,Rehma,30544,pre,Come on. We can do it together.,Come ooonnnn. We caaaannn do it togetha,Come on we can do it together,4,7,10.0,3,7
grade1_profile28469_q1_LP_20251122_095026.mp3,Dania,28469,pre,Come on. We can do it together.,Come on. We can do it together. ,Come on come on we can do it together,7,7,12.0,5,7
grade1_profile30589_q1_QK_20251122_095622.mp3,Dania,30589,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,11.0,5,7
grade1_profile30581_q1_LP_20251122_095026.mp3,Amna,30581,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,11.0,5,7
grade1_profile28514_q1_LP_20251122_095026.mp3,Rehma,28514,pre,Come on. We can do it together.,Come onnn. We can do it too gather,Come on we can do it together,5,7,14.0,7,7
grade1_profile30472_q1_QK_20251122_095622.mp3,Rehma,30472,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28352_q1_QK_20251122_095622.mp3,Rehma,28352,post,Come on. We can do it together.,Come on. We caaan do it too gather,Come on we can do it together,5,7,13.0,6,7
grade1_profile28381_q1_QK_20251122_095622.mp3,Rehma,28381,post,Come on. We can do it together.,Ca mon. We can do it to ga ther,Come on we can do it together,4,7,13.0,6,7
grade1_profile28432_q1_QK_20251122_095622.mp3,Dania,28432,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,11.0,5,7
grade1_profile28388_q1_QK_20251122_095622.mp3,Amna,28388,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together together,7,7,12.0,6,7
grade1_profile28363_q1_LP_20251122_095026.mp3,Amna,28363,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,11.0,5,7
grade1_profile28456_q1_LP_20251122_095026.mp3,Amna,28456,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,6,7
grade1_profile31203_q1_QK_20251122_095622.mp3,Dania,31203,post,Come on. We can do it together.,Come on we can do et together.,Come on we can do it together,6,7,14.0,7,7
grade1_profile30695_q1_QK_20251122_095622.mp3,Dania,30695,post,Come on. We can do it together.,parent recording ,Come on we can do it together,0,7,13.0,6,7
grade1_profile28350_q1_LP_20251122_095026.mp3,Amna,28350,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile30586_q1_LP_20251122_095026.mp3,Dania,30586,pre,Come on. We can do it together.,Come on. We can do it together. ,Come on come on we can do it together,7,7,13.0,6,7
grade1_profile30544_q1_QK_20251122_095622.mp3,Dania,30544,post,Come on. We can do it together.,Come on. We caan do it together.,Come on we can do it together,6,7,12.0,5,7
grade1_profile30506_q1_LP_20251122_095026.mp3,Dania,30506,pre,Come on. We can do it together.,Come on. W we we can do this do it together.,Come on we we we can do do do it it together,7,7,10.0,3,7
grade1_profile28398_q1_QK_20251122_095622.mp3,Amna,28398,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28392_q3_LP_20251122_101304.mp3,Dania,28392,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. ,This is zara she loves to draw,7,15,14.0,7,7
grade1_profile30630_q3_LP_20251122_101304.mp3,Dania,30630,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. ,This is zara she loves to draw,7,15,13.0,6,7
grade1_profile28391_q3_QK_20251122_101834.mp3,Rehma,28391,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draaaaw. This is Faiz. He love to buil thang,This is she loves to draw draw this is he loves he loves,11,15,12.0,6,7
grade1_profile30476_q1_QK_20251122_095622.mp3,Rehma,30476,post,Come on. We can do it together.,Come onnn. We can do it too gather,Come on we can do it together,5,7,13.0,6,7
grade1_profile30496_q1_QK_20251122_095622.mp3,Rehma,30496,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30823_q1_QK_20251122_095622.mp3,Dania,30823,post,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,13.0,6,7
grade1_profile30485_q1_LP_20251122_095026.mp3,Dania,30485,pre,Come on. We can do it together.,Come on. We can do eet together.,Come on we can do it together,6,7,12.0,6,7
grade1_profile28417_q1_LP_20251122_095026.mp3,Dania,28417,pre,Come on. We can do it together.,Come on. We can do et together.,Come on we can do it together,6,7,12.0,5,7
grade1_profile28457_q1_QK_20251122_095622.mp3,Dania,28457,post,Come on. We can do it together.,parent recording ,Come on we can do it together,0,7,14.0,7,7
grade1_profile28463_q1_QK_20251122_095622.mp3,Dania,28463,post,Come on. We can do it together.,Come oon. We can do it together. ,Come on we can do it together,6,7,11.0,4,7
grade1_profile28390_q1_LP_20251122_095026.mp3,Dania,28390,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile28371_q1_QK_20251122_095622.mp3,Amna,28371,post,Come on. We can do it together.,komoon. voi can do it together,Come on we can do it together,4,7,7.0,2,7
grade1_profile28369_q1_QK_20251122_095622.mp3,Dania,28369,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile28391_q1_LP_20251122_095026.mp3,Amna,28391,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28347_q1_LP_20251122_095026.mp3,Dania,28347,pre,Come on. We can do it together.,Come on. We can do it togeth.,Come on we can do it together,6,7,13.0,6,7
grade1_profile30490_q1_LP_20251122_095026.mp3,Dania,30490,pre,Come on. We can do it together.,Come on. Come on We can do it together. ,Come on come on we can do it together,7,7,11.0,4,7
grade1_profile28371_q3_LP_20251122_101304.mp3,Dania,28371,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,She is. This is Zarka. She love too to love.,She this is zara she loves to to draw,4,15,10.0,4,7
grade1_profile30633_q1_QK_20251122_095622.mp3,Amna,30633,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,10.0,4,7
grade1_profile28385_q1_QK_20251122_095622.mp3,Amna,28385,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,6,7
grade1_profile28371_q3_QK_20251122_101834.mp3,Ali,28371,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw.,This is is zara she loves to draw,7,15,9.0,2,7
grade1_profile28388_q3_LP_20251122_101304.mp3,Dania,28388,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw.,This is zara she loves to draw,7,15,14.0,7,7
grade1_profile30822_q1_LP_20251122_095026.mp3,Dania,30822,pre,Come on. We can do it together.,Come oon. We can do it together. ,Come on we can do it together,6,7,12.0,5,7
grade1_profile28510_q1_LP_20251122_095026.mp3,Dania,28510,pre,Come on. We can do it together.,Come on. We can do it  do it together.,Come on we can do it do it together,7,7,10.0,4,7
grade1_profile28446_q1_QK_20251122_095622.mp3,Amna,28446,post,Come on. We can do it together.,comeon. we can do it together,Come on we can do it together,5,7,14.0,7,7
grade1_profile30544_q1_QK_20251122_095622.mp3,Amna,30544,post,Come on. We can do it together.,comeon. we can doit together,Come on we can do it together,3,7,12.0,5,7
grade1_profile28403_q1_QK_20251122_095622.mp3,Dania,28403,post,Come on. We can do it together.,Come on. We can do it togethe.,Come on we can do it together,6,7,12.0,6,7
grade1_profile31192_q3_LP_20251122_101304.mp3,Dania,31192,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Yes.,He loves to draw this is faiz he loves,0,15,9.0,3,7
grade1_profile30544_q1_LP_20251122_095026.mp3,Amna,30544,pre,Come on. We can do it together.,comeon. we can do it together,Come on we can do it together,5,7,10.0,3,7
grade1_profile28381_q1_LP_20251122_095026.mp3,Dania,28381,pre,Come on. We can do it together.,Come on. We can do it gether together. ,Come on come on we can do it together together,7,7,12.0,6,7
grade1_profile28451_q1_QK_20251122_095622.mp3,Amna,28451,post,Come on. We can do it together.,camon. we can do it togeth,Come on we can do it together,4,7,12.0,6,7
grade1_profile30506_q1_QK_20251122_095622.mp3,Amna,30506,post,Come on. We can do it together.,comeon. we can do it togetherr,Come on we can do it together,4,7,12.0,5,7
grade1_profile28399_q1_QK_20251122_095622.mp3,Dania,28399,post,Come on. We can do it together.,parent recording ,Come on we can do it together,0,7,14.0,7,7
grade1_profile28443_q1_LP_20251122_095026.mp3,Amna,28443,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30581_q1_LP_20251122_095026.mp3,Dania,30581,pre,Come on. We can do it together.,Come on. We can do it together. ,Come on we can do it together,7,7,11.0,5,7
grade1_profile28465_q1_LP_20251122_095026.mp3,Amna,28465,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,12.0,6,7
grade1_profile28438_q1_LP_20251122_095026.mp3,Dania,28438,pre,Come on. We can do it together.,Come on. We can do it to gether.,Come on we can do it together,6,7,13.0,6,7
grade1_profile28469_q1_LP_20251122_095026.mp3,Rehma,28469,pre,Come on. We can do it together.,Come o come onn. We can do it together,Come on come on we can do it together,6,7,12.0,5,7
grade1_profile28417_q1_QK_20251122_095622.mp3,Ali,28417,post,Come on. We can do it together.,Come on. We can do it it the gather.,Come on we can do it it together,6,7,12.0,6,7
grade1_profile28446_q1_LP_20251122_095026.mp3,Amna,28446,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28364_q1_LP_20251122_095026.mp3,Amna,28364,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28421_q1_QK_20251122_095622.mp3,Amna,28421,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28355_q1_LP_20251122_095026.mp3,Rehma,28355,pre,Come on. We can do it together.,Comon. We can do it gather,Come on we can do it together,4,7,13.0,6,7
grade1_profile28399_q1_QK_20251122_095622.mp3,Ali,28399,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28438_q1_QK_20251122_095622.mp3,Rehma,28438,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile28443_q1_QK_20251122_095622.mp3,Abdullah,28443,post,Come on. We can do it together.,come on we can can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile31293_q1_QK_20251122_095622.mp3,Rehma,31293,post,Come on. We can do it together.,Come on. We can do it  tooogether.,Come on we can do it together,6,7,9.0,3,7
grade1_profile28516_q1_LP_20251122_095026.mp3,Amna,28516,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,7.0,1,7
grade1_profile30596_q1_LP_20251122_095026.mp3,Rehma,30596,pre,Come on. We can do it together.,Come aann. We can do it tooo gather,Come on we can do it together,5,7,10.0,4,7
grade1_profile28457_q1_LP_20251122_095026.mp3,Ali,28457,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile31192_q1_QK_20251122_095622.mp3,Amna,31192,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28441_q1_LP_20251122_095026.mp3,Amna,28441,pre,Come on. We can do it together.,AH Come on. We can do it  together.,Come on we can do it together,7,7,7.0,1,7
grade1_profile28363_q1_QK_20251122_095622.mp3,Amna,28363,post,Come on. We can do it together.,Come on. We can do it  together.,Come come on we can do it together,7,7,11.0,5,7
grade1_profile28398_q3_LP_20251122_101304.mp3,Amna,28398,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. ,This zara this is zara she loves to draw,7,15,13.0,6,7
grade1_profile28451_q1_LP_20251122_095026.mp3,Ali,28451,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile28466_q1_QK_20251122_095622.mp3,Abdullah,28466,post,Come on. We can do it together.,"come onn, we can do it together",Come on we can do it together,6,7,12.0,5,7
grade1_profile28392_q1_QK_20251122_095622.mp3,Amna,28392,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28376_q1_QK_20251122_095622.mp3,Rehma,28376,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30485_q1_QK_20251122_095622.mp3,Amna,30485,post,Come on. We can do it together.,Come on. Voi can do it together.,Come on we can do it together,6,7,13.0,6,7
grade1_profile31361_q1_LP_20251122_095026.mp3,Rehma,31361,pre,Come on. We can do it together.,Come on. We can do it  tooo gather.,Come on we can do it together,6,7,11.0,5,7
grade1_profile28512_q1_QK_20251122_095622.mp3,Ali,28512,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile30490_q1_QK_20251122_095622.mp3,Ali,30490,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it it together,7,7,14.0,7,7
grade1_profile31204_q1_QK_20251122_095622.mp3,Amna,31204,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28392_q1_QK_20251122_095622.mp3,Ali,28392,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,14.0,7,7
