student_profile_id,question_text,question_number,difficulty_level,pre_or_post,transcription_human,transcription_ai,score_human_total,score_human_max,feedback_human_json,feedback_ai_json,ai_utterance_duration_seconds,grader_name,grader_notes,ai_submission_id,lesson_id,question_id,submission_date,audio_filename,audio_link,ai_utterance_duration_seconds,city,school_name,question_text_original,grade
28465,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,pre,,This is zara he loves loves to draw this is faiz this is faiz he loves to build build things things,0.0,0,{},"{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}}",21.27,ali,,1033031,3167,6677,2025-06-26 16:14:00.997,grade1_profile28465_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1fsjnPPw1YJaj0bNn-Ued8oQJtm_WkM9s/view?usp=drivesdk,21.27,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28465,Come on. We can do it together.,1,,post,Come on we can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 62.0, ""normalized_score"": 1.24, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",3.67,semal,,1533901,4248,7979,2025-07-25 15:36:28.948,grade1_profile28465_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1wgNLwdBci8DwPyKXV1wJLsiZzM2wCdg7/view?usp=drivesdk,3.67,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28465,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She loves to draw It is Faiz This is Faiz He love to build things,This is zara she loves to draw is he this is faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 1, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""he"": {""actual_score"": 80.0, ""normalized_score"": 1.6, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 41.0, ""normalized_score"": 0.82, ""normalized_rounded"": 1}, ""build"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 50.0, ""normalized_score"": 1.0, ""normalized_rounded"": 1}}",10.46,ali,,1533969,4248,7982,2025-07-25 15:38:35.397,grade1_profile28465_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Gp74ahB-QLYWTcHP3-T9uOAQdW9kECSn/view?usp=drivesdk,10.46,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28388,Come on. We can do it together.,1,,post,Come on We cand do eeet toge together,Come on we can do it together together,12.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 1, ""do"": 2, ""it"": 1, ""together"": 2}","{""come"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 9.0, ""normalized_score"": 0.18, ""normalized_rounded"": 0}}",6.52,anum,Seemed like someone was assisting the kid quietly.,1516172,4248,7979,2025-07-25 07:30:36.285,grade1_profile28388_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1z9xm18DKMCnbABCWjsXMh9OzENz9Xg-7/view?usp=drivesdk,6.52,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28388,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 1, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""he"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",4.96,salman,,1516232,4248,7982,2025-07-25 07:31:48.855,grade1_profile28388_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1X8X3XMKqfND-R50nOv1128m1Tc6TaYLx/view?usp=drivesdk,4.96,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28344,Come on. We can do it together.,1,,pre,Come on We can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 19.0, ""normalized_score"": 0.38, ""normalized_rounded"": 0}, ""on"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 55.0, ""normalized_score"": 1.1, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 52.0, ""normalized_score"": 1.04, ""normalized_rounded"": 1}}",5.19,ali,,1096365,3167,6675,2025-07-03 05:01:54.617,grade1_profile28344_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1YKfDBUpbHKgZY6LK28r8VkrY0F_YmoFt/view?usp=drivesdk,5.19,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28344,Come on. We can do it together.,1,,pre,Come on We can do eet together,Come on we can do it together,13.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 1, ""together"": 2}","{""come"": {""actual_score"": 19.0, ""normalized_score"": 0.38, ""normalized_rounded"": 0}, ""on"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 55.0, ""normalized_score"": 1.1, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 52.0, ""normalized_score"": 1.04, ""normalized_rounded"": 1}}",5.19,anum,,1096365,3167,6675,2025-07-03 05:01:54.617,grade1_profile28344_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1YKfDBUpbHKgZY6LK28r8VkrY0F_YmoFt/view?usp=drivesdk,5.19,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28344,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,pre,This is Zara She loves to draw This is Faiz He loves to build things,This is this is zara she loves to draw this is faiz he loves to build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""faiz"": {""actual_score"": 12.0, ""normalized_score"": 0.24, ""normalized_rounded"": 0}, ""he"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 9.0, ""normalized_score"": 0.18, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 67.0, ""normalized_score"": 1.34, ""normalized_rounded"": 1}}",8.93,salman,,1096802,3167,6677,2025-07-03 05:25:26.864,grade1_profile28344_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1-ObMjfSah_6H-o48rMAatv994mI70auV/view?usp=drivesdk,8.93,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28344,Come on. We can do it together.,1,,post,We can do it to get,We can do it together,8.0,14,"{""come"": 0, ""on"": 0, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 0}","{""we"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 10.0, ""normalized_score"": 0.2, ""normalized_rounded"": 0}}",2.56,semal,,1556247,4248,7979,2025-07-27 05:42:05.364,grade1_profile28344_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1zZCJwtfXzsQr-yYVnBM7g32m4jXckAhE/view?usp=drivesdk,2.56,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28344,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,Zara She loves to draa This is Faiz He loves to build things,Zara she loves to draw this is faiz he loves to build things,25.0,26,"{""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 1, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""zara"": {""actual_score"": 55.0, ""normalized_score"": 1.1, ""normalized_rounded"": 1}, ""she"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""this"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 56.0, ""normalized_score"": 1.12, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 6.0, ""normalized_score"": 0.12, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 69.0, ""normalized_score"": 1.38, ""normalized_rounded"": 1}}",4.12,anum,The kid started reading the sentence before the recording started.,1556378,4248,7982,2025-07-27 05:59:15.155,grade1_profile28344_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Ck7V075nxiqvuA7IyLa03bRgWt5pheJL/view?usp=drivesdk,4.12,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
30633,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,pre,This is Zara She loves to draw This is building build things,This this is zara she loves to draw this is faiz he loves to draw build things build things,19.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 0, ""faiz"": 0, ""he"": 0, ""loves.1"": 0, ""to.1"": 0, ""build"": 2, ""things"": 1}","{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 50.0, ""normalized_score"": 1.0, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 7.0, ""normalized_score"": 0.14, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}}",12.49,salman,Sibling helping in background,1600591,3167,6677,2025-07-30 19:25:58.056,grade1_profile30633_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1FxIVY6UjtoAfpndADt5ez8a-PNyBsmKc/view?usp=drivesdk,12.49,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
30633,It's locked. I can open it.,2,,post,It's lock I can open it,It's locked i can open it,10.0,12,"{""it's"": 2, ""locked"": 0, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 54.0, ""normalized_score"": 1.08, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",3.38,ali,,1698698,4248,7983,2025-08-13 14:05:22.902,grade1_profile30633_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1EJ2PxMq-jUeDR9vfYH1qls8bJsiRK5C9/view?usp=drivesdk,3.38,Rawalpindi,Grammar School Rawalpindi,It's locked. I can open it. ,1
30589,Come on. We can do it together.,1,,pre,Come on We can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 34.0, ""normalized_score"": 0.68, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 64.0, ""normalized_score"": 1.28, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 62.0, ""normalized_score"": 1.24, ""normalized_rounded"": 1}}",5.1,ali,,1031819,3167,6675,2025-06-26 11:51:26.946,grade1_profile30589_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gmGpKWKdZqaib891NBMEkgoVhBsDmneR/view?usp=drivesdk,5.1,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
30589,It's locked. I can open it.,2,,pre,It's locked I can open it,It's locked i can open it,11.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 57.0, ""normalized_score"": 1.14, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 58.0, ""normalized_score"": 1.16, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""open"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",6.58,ali,,1031828,3167,6674,2025-06-26 11:53:39.392,grade1_profile30589_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1QUJXiisG5X2L24fyFtMIQAL22b3LFHDG/view?usp=drivesdk,6.58,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
30589,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 43.0, ""normalized_score"": 0.86, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}}",6.25,salman,,1614450,4248,7982,2025-08-01 04:51:34.662,grade1_profile30589_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1XQEH3lMDqdJr9bVJcL_-n7jUJ2PeVSMz/view?usp=drivesdk,6.25,Faisalabad,Oxford Grammar School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
30840,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She love to draw This is Faiz He love to build things,This is zara she loves to draw this is this she loves to build things,28.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 1, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 1, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 68.0, ""normalized_score"": 1.36, ""normalized_rounded"": 1}, ""she"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""build"": {""actual_score"": 8.0, ""normalized_score"": 0.16, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 21.0, ""normalized_score"": 0.42, ""normalized_rounded"": 0}}",16.63,salman,,1535063,4248,7982,2025-07-25 16:26:34.874,grade1_profile30840_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1UfZcxI6iC1i2VOzqv0tH6Q4UMZIFeqJN/view?usp=drivesdk,16.63,Karachi,,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
30840,Come on. We can do it together.,1,,post,Come on we can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 99.0, ""normalized_score"": 1.98, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 81.0, ""normalized_score"": 1.62, ""normalized_rounded"": 2}}",6.11,salman,,1534990,4248,7979,2025-07-25 16:24:05.491,grade1_profile30840_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1A8pwZ2l5juhyGN1bbQbHzwax284cAj6f/view?usp=drivesdk,6.11,Karachi,,Come on. We can do it  together.,1
28518,Come on. We can do it together.,1,,pre,Come on we can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 26.0, ""normalized_score"": 0.52, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 55.0, ""normalized_score"": 1.1, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 70.0, ""normalized_score"": 1.4, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}}",5.52,salman,,1022524,3167,6675,2025-06-25 08:18:13.922,grade1_profile28518_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1TXuETW2EIQJ_aSrMiAmBUEoZOJ_UQKcj/view?usp=drivesdk,5.52,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28518,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,pre,This is Zara She loves draw This is Faiz He loves to build things,This is zara she loves draw this this is faiz he loves to build things,28.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 0, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 11.0, ""normalized_score"": 0.22, ""normalized_rounded"": 0}, ""she"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 15.0, ""normalized_score"": 0.3, ""normalized_rounded"": 0}, ""draw"": {""actual_score"": 45.0, ""normalized_score"": 0.9, ""normalized_rounded"": 1}, ""faiz"": {""actual_score"": 46.0, ""normalized_score"": 0.92, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 22.0, ""normalized_score"": 0.44, ""normalized_rounded"": 0}, ""to"": {""actual_score"": 80.0, ""normalized_score"": 1.6, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 6.0, ""normalized_score"": 0.12, ""normalized_rounded"": 0}, ""things"": {""actual_score"": 23.0, ""normalized_score"": 0.46, ""normalized_rounded"": 0}}",9.76,salman,,1022564,3167,6677,2025-06-25 08:20:24.880,grade1_profile28518_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/13D4a6V_JQbZ84Ly-itMr123ZEydaViTJ/view?usp=drivesdk,9.76,Rawalpindi,Grammar School Rawalpindi,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
